Time,Speed_MS,RPM,Long_Accel_G,Drag_Force_N,Net_Force_N,Total_Tractive_Force_N,Est_Wheel_Torque_Nm
94.606,2.71,4001,0.371,2.7,4361.9,4364.6,1440.3
94.637,2.58,3996,0.3,2.4,3526.3,3528.8,1164.5
94.669,2.44,3972,0.729,2.2,8578.9,8581.1,2831.8
94.699,2.35,3880,0.926,2.0,10901.0,10903.0,3598.0
94.73,2.3,3764,0.898,1.9,10566.9,10568.8,3487.7
94.761,2.29,3649,0.895,1.9,10536.1,10538.0,3477.5
94.792,2.3,3532,0.901,2.0,10610.5,10612.4,3502.1
94.823,2.33,3433,0.867,2.0,10204.5,10206.5,3368.1
94.855,2.36,3339,0.871,2.0,10252.5,10254.6,3384.0
94.886,2.42,3240,0.84,2.1,9886.6,9888.8,3263.3
94.918,2.49,3149,0.764,2.3,8994.7,8997.0,2969.0
94.949,2.58,3078,0.583,2.4,6867.9,6870.4,2267.2
94.979,2.67,3018,0.51,2.6,6004.0,6006.6,1982.2
95.012,2.76,2965,0.45,2.8,5292.4,5295.2,1747.4
95.043,1.92,2925,-0.738,1.4,-8693.1,-8691.7,-2868.3
95.075,1.79,2914,0.486,1.2,5717.7,5718.9,1887.2
95.106,1.61,2875,0.66,1.0,7771.4,7772.4,2564.9
95.137,1.39,2792,0.932,0.7,10973.6,10974.4,3621.5
95.168,1.23,2697,0.859,0.6,10107.8,10108.4,3335.8
95.198,1.19,2599,0.721,0.5,8484.9,8485.5,2800.2
95.229,1.3,2507,0.66,0.6,7768.7,7769.3,2563.9
95.262,1.38,2422,0.464,0.7,5463.9,5464.6,1803.3
95.294,1.52,2352,0.378,0.9,4454.1,4455.0,1470.1
95.324,1.6,2292,0.649,0.9,7635.9,7636.8,2520.1
95.355,1.77,2256,-0.754,1.1,-8875.6,-8874.5,-2928.6
95.387,1.64,2259,0.427,1.0,5022.5,5023.5,1657.7
95.419,1.49,2204,0.635,0.8,7474.3,7475.1,2466.8
95.45,1.31,2101,0.913,0.6,10744.9,10745.6,3546.0
95.48,1.2,1975,0.937,0.5,11025.6,11026.2,3638.6
95.511,1.6,1870,-0.415,0.9,-4884.0,-4883.1,-1611.4
95.542,1.47,1796,0.575,0.8,6771.7,6772.5,2234.9
95.573,1.34,1725,-1.882,0.7,-22160.2,-22159.5,-7312.6
95.606,1.18,1640,0.86,0.5,10124.4,10124.9,3341.2
95.636,1.09,1531,0.914,0.4,10765.4,10765.8,3552.7
95.667,1.08,1420,0.756,0.4,8899.4,8899.8,2936.9
95.699,1.13,1294,0.716,0.5,8426.3,8426.8,2780.8
95.73,1.24,1176,0.811,0.6,9541.4,9542.0,3148.8
95.761,0.52,1062,-0.006,0.1,-72.5,-72.4,-23.9
95.792,0.49,956,0.274,0.1,3226.7,3226.8,1064.9
95.823,0.74,819,-0.304,0.2,-3576.1,-3575.9,-1180.0
95.854,0.68,615,0.596,0.2,7018.1,7018.2,2316.0
95.885,0.59,410,0.576,0.1,6785.8,6786.0,2239.4
95.917,0.33,205,-1.655,0.0,-19487.3,-19487.3,-6430.8
97.154,0.02,276,-0.18,0.0,-2115.1,-2115.1,-698.0
97.185,0.01,456,0.004,0.0,51.8,51.8,17.1
97.217,0.01,655,-0.063,0.0,-741.4,-741.4,-244.7
97.249,0.01,854,0.124,0.0,1456.4,1456.4,480.6
97.281,0.0,1034,0.0,0.0,0.0,0.0,0.0
97.311,0.0,1233,0.0,0.0,0.0,0.0,0.0
97.343,0.0,1413,0.0,0.0,0.0,0.0,0.0
97.374,0.0,1594,0.0,0.0,0.0,0.0,0.0
97.406,0.0,1792,0.0,0.0,0.0,0.0,0.0
97.439,0.0,1991,0.0,0.0,0.0,0.0,0.0
97.471,0.0,2190,0.0,0.0,0.0,0.0,0.0
97.502,0.0,2370,0.0,0.0,0.0,0.0,0.0
97.533,0.0,2551,0.0,0.0,0.0,0.0,0.0
97.564,0.0,2749,0.0,0.0,0.0,0.0,0.0
97.595,0.0,2930,0.0,0.0,0.0,0.0,0.0
97.626,0.0,3111,0.0,0.0,0.0,0.0,0.0
97.659,0.0,3309,0.0,0.0,0.0,0.0,0.0
97.689,0.0,3490,0.0,0.0,0.0,0.0,0.0
97.721,0.0,3688,0.0,0.0,0.0,0.0,0.0
97.752,0.0,3869,0.0,0.0,0.0,0.0,0.0
97.784,0.04,6043,-0.802,0.0,-9441.7,-9441.7,-3115.8
97.814,0.2,5688,-0.372,0.0,-4379.1,-4379.1,-1445.1
97.844,0.23,5370,0.007,0.0,77.3,77.3,25.5
97.876,0.23,5027,0.033,0.0,393.2,393.2,129.8
97.909,0.25,4681,-0.06,0.0,-706.1,-706.1,-233.0
97.939,0.27,4370,-0.066,0.0,-773.6,-773.6,-255.3
97.97,0.28,4068,-0.062,0.0,-728.8,-728.7,-240.5
98.001,0.29,3831,-0.047,0.0,-551.8,-551.7,-182.1
98.032,0.28,3599,0.04,0.0,476.7,476.7,157.3
98.063,0.28,3390,0.032,0.0,382.3,382.3,126.2
98.094,0.27,3180,0.04,0.0,473.7,473.8,156.3
98.125,0.27,2970,0.159,0.0,1874.7,1874.7,618.7
98.155,0.27,2740,0.078,0.0,920.0,920.0,303.6
98.186,0.27,2532,-0.026,0.0,-310.5,-310.5,-102.5
98.219,0.26,2302,0.037,0.0,434.2,434.3,143.3
98.25,0.26,2094,0.012,0.0,141.8,141.8,46.8
98.282,0.26,1865,-0.123,0.0,-1447.1,-1447.1,-477.5
98.312,0.25,1657,-0.07,0.0,-818.2,-818.1,-270.0
98.342,0.25,1449,0.043,0.0,509.4,509.4,168.1
98.374,0.25,1222,0.051,0.0,604.7,604.8,199.6
98.405,0.25,1016,0.038,0.0,446.9,446.9,147.5
98.437,0.25,788,-0.056,0.0,-661.5,-661.5,-218.3
98.468,0.25,580,-0.044,0.0,-523.7,-523.7,-172.8
98.499,0.26,371,-0.15,0.0,-1770.2,-1770.1,-584.1
98.529,0.26,160,-0.005,0.0,-54.3,-54.3,-17.9
99.659,0.28,219,-0.203,0.0,-2394.0,-2394.0,-790.0
99.691,0.34,257,-0.197,0.0,-2317.9,-2317.9,-764.9
99.721,0.39,293,-0.115,0.1,-1353.1,-1353.1,-446.5
99.753,0.43,328,-0.165,0.1,-1944.6,-1944.5,-641.7
99.785,0.48,368,0.0,0.1,1.6,1.7,0.5
99.817,0.54,406,-0.142,0.1,-1677.1,-1677.0,-553.4
99.849,0.58,439,-0.059,0.1,-689.3,-689.2,-227.4
99.879,0.63,474,-0.099,0.1,-1161.7,-1161.6,-383.3
99.912,0.68,513,-0.184,0.2,-2161.9,-2161.7,-713.4
99.943,0.73,551,-0.059,0.2,-698.2,-698.0,-230.3
99.974,0.77,585,-0.125,0.2,-1472.0,-1471.8,-485.7
100.004,0.82,621,-0.185,0.2,-2183.6,-2183.3,-720.5
100.035,0.86,657,-0.215,0.3,-2530.5,-2530.2,-835.0
100.066,0.91,694,-0.106,0.3,-1252.0,-1251.7,-413.1
100.097,0.96,727,-0.19,0.3,-2238.0,-2237.6,-738.4
100.129,1.02,761,-0.155,0.4,-1821.5,-1821.1,-601.0
100.16,1.07,790,-0.202,0.4,-2377.1,-2376.6,-784.3
100.191,1.13,817,-0.198,0.5,-2325.9,-2325.4,-767.4
100.222,1.2,834,-0.21,0.5,-2475.7,-2475.2,-816.8
100.254,1.26,860,-0.116,0.6,-1365.5,-1364.9,-450.4
100.285,1.29,905,-0.106,0.6,-1245.3,-1244.7,-410.7
100.315,1.34,946,-0.181,0.7,-2130.2,-2129.5,-702.8
100.347,1.4,973,-0.186,0.7,-2193.8,-2193.0,-723.7
100.379,1.45,1010,-0.138,0.8,-1620.4,-1619.6,-534.5
100.41,1.49,1049,-0.134,0.8,-1580.2,-1579.4,-521.2
100.443,1.54,1088,-0.187,0.9,-2206.5,-2205.6,-727.8
100.474,1.6,1120,-0.199,0.9,-2345.2,-2344.3,-773.6
100.506,1.65,1153,-0.188,1.0,-2211.7,-2210.7,-729.5
100.537,1.7,1193,-0.146,1.1,-1720.5,-1719.4,-567.4
100.567,1.75,1227,-0.175,1.1,-2065.2,-2064.1,-681.2
100.597,1.8,1260,-0.165,1.2,-1937.3,-1936.1,-638.9
100.627,1.85,1294,-0.163,1.3,-1916.4,-1915.2,-632.0
100.657,1.9,1329,-0.164,1.3,-1926.7,-1925.4,-635.4
100.689,1.95,1362,-0.171,1.4,-2007.7,-2006.3,-662.1
100.72,2.0,1397,-0.172,1.5,-2021.4,-2019.9,-666.6
100.752,2.05,1432,-0.166,1.5,-1956.1,-1954.6,-645.0
100.782,2.1,1467,-0.2,1.6,-2353.9,-2352.3,-776.3
100.813,2.15,1505,-0.181,1.7,-2127.0,-2125.3,-701.4
100.846,2.21,1544,-0.203,1.8,-2388.2,-2386.5,-787.5
100.877,2.25,1580,-0.183,1.9,-2159.9,-2158.0,-712.2
100.909,2.31,1615,-0.205,2.0,-2411.2,-2409.3,-795.1
100.94,2.36,1654,-0.179,2.0,-2104.1,-2102.0,-693.7
100.971,2.41,1692,-0.169,2.1,-1989.1,-1987.0,-655.7
101.003,2.47,1733,-0.186,2.2,-2189.9,-2187.7,-721.9
101.034,2.52,1768,-0.175,2.3,-2060.6,-2058.3,-679.2
101.064,2.57,1802,-0.186,2.4,-2190.8,-2188.4,-722.2
101.094,2.62,1884,-0.136,2.5,-1605.8,-1603.3,-529.1
101.126,2.6,2082,-0.037,2.5,-439.9,-437.4,-144.3
101.156,2.6,2263,0.156,2.5,1841.2,1843.7,608.4
101.189,2.6,2461,0.084,2.5,985.5,988.0,326.0
101.22,2.59,2642,-0.01,2.5,-115.1,-112.7,-37.2
101.251,2.58,2841,-0.053,2.4,-624.7,-622.3,-205.3
101.281,2.57,3021,0.034,2.4,405.1,407.5,134.5
101.313,2.57,3202,0.03,2.4,355.4,357.9,118.1
101.343,2.56,3382,0.041,2.4,477.8,480.2,158.5
101.375,2.55,3581,0.01,2.4,121.3,123.7,40.8
101.406,2.54,3761,0.05,2.4,591.0,593.3,195.8
101.436,2.53,3942,0.026,2.4,301.5,303.8,100.3
101.469,2.52,4128,0.034,2.3,401.5,403.9,133.3
101.501,2.51,4279,0.031,2.3,370.6,372.9,123.1
101.532,2.5,4387,0.044,2.3,523.7,526.0,173.6
101.562,2.49,4487,0.008,2.3,97.7,100.0,33.0
101.594,2.48,4601,0.029,2.3,346.3,348.6,115.0
101.626,2.47,4745,0.028,2.2,327.6,329.8,108.8
101.657,2.46,4919,0.03,2.2,352.0,354.2,116.9
101.689,2.45,5173,-0.014,2.2,-170.5,-168.3,-55.5
101.719,2.44,5453,0.02,2.2,239.3,241.5,79.7
101.75,2.43,5769,0.044,2.2,513.3,515.5,170.1
101.781,2.42,6113,0.031,2.2,367.7,369.8,122.0
101.812,2.41,6522,0.027,2.1,313.1,315.2,104.0
101.842,2.4,6918,0.003,2.1,33.1,35.2,11.6
101.873,2.39,7305,0.001,2.1,11.5,13.6,4.5
101.903,2.38,7661,0.015,2.1,181.8,183.8,60.7
101.934,2.37,7989,0.015,2.1,180.1,182.2,60.1
101.965,2.36,8269,0.009,2.0,111.0,113.0,37.3
101.997,2.35,8397,0.005,2.0,61.2,63.3,20.9
102.029,2.34,8421,-0.006,2.0,-69.9,-67.9,-22.4
102.059,2.33,8378,0.033,2.0,391.6,393.6,129.9
102.092,2.32,8289,0.035,2.0,417.6,419.6,138.5
102.123,2.31,8149,0.027,2.0,313.3,315.3,104.0
102.154,2.3,7919,0.017,2.0,198.4,200.3,66.1
102.186,2.29,7684,-0.008,1.9,-92.7,-90.7,-29.9
102.217,2.29,7440,0.049,1.9,576.0,577.9,190.7
102.249,2.27,7233,0.026,1.9,300.9,302.8,99.9
102.281,2.26,7020,0.002,1.9,24.8,26.6,8.8
102.312,2.26,6840,0.05,1.9,590.4,592.3,195.5
102.342,2.25,6672,0.015,1.9,175.5,177.4,58.5
102.374,2.24,6499,0.002,1.8,27.7,29.6,9.8
102.405,2.22,6352,0.038,1.8,446.6,448.4,148.0
102.436,2.21,6200,0.042,1.8,494.6,496.4,163.8
102.467,2.2,6070,0.026,1.8,301.0,302.8,99.9
102.499,2.19,5938,0.046,1.8,541.3,543.1,179.2
102.531,2.18,5827,0.02,1.8,236.5,238.3,78.6
102.562,2.17,5714,0.027,1.7,323.7,325.4,107.4
102.592,2.16,5618,0.004,1.7,47.3,49.0,16.2
102.624,2.15,5528,0.025,1.7,291.7,293.4,96.8
102.655,2.14,5437,0.025,1.7,288.9,290.6,95.9
102.687,2.13,5342,0.044,1.7,523.2,524.8,173.2
102.72,2.12,5244,0.029,1.7,336.1,337.8,111.5
102.75,2.11,5162,0.024,1.6,277.2,278.8,92.0
102.782,2.1,5077,0.03,1.6,353.7,355.3,117.3
102.815,1.91,1595,0.735,1.3,8649.5,8650.9,2854.8
102.846,1.69,1490,0.766,1.0,9022.3,9023.4,2977.7
102.877,1.43,1364,0.789,0.8,9288.5,9289.3,3065.5
102.909,1.2,1247,0.79,0.5,9304.2,9304.7,3070.5
102.94,0.94,1121,0.744,0.3,8761.8,8762.2,2891.5
102.971,0.72,1013,0.73,0.2,8589.0,8589.2,2834.4
103.001,0.49,909,0.762,0.1,8973.7,8973.8,2961.4
103.032,0.27,805,0.823,0.0,9691.9,9692.0,3198.4
103.063,0.05,699,0.774,0.0,9106.2,9106.2,3005.1
103.095,0.21,576,0.796,0.0,9375.9,9375.9,3094.0
103.125,0.44,461,0.778,0.1,9155.1,9155.2,3021.2
103.156,0.69,329,0.8,0.2,9412.7,9412.9,3106.3
103.187,0.93,204,0.734,0.3,8638.2,8638.5,2850.7
103.219,0.99,258,-0.445,0.4,-5242.8,-5242.5,-1730.0
103.251,0.85,453,-0.368,0.3,-4332.6,-4332.3,-1429.7
103.282,0.72,640,-0.317,0.2,-3728.6,-3728.4,-1230.4
103.313,0.7,721,0.176,0.2,2073.9,2074.1,684.5
103.345,0.8,704,0.345,0.2,4066.8,4067.1,1342.1
103.377,0.92,668,0.502,0.3,5906.7,5907.1,1949.3
103.409,1.01,680,0.2,0.4,2355.4,2355.8,777.4
103.44,1.03,736,0.024,0.4,284.7,285.1,94.1
103.471,1.05,783,0.188,0.4,2208.3,2208.7,728.9
103.502,1.1,806,0.224,0.4,2636.2,2636.6,870.1
103.532,1.17,815,0.245,0.5,2888.4,2888.9,953.3
103.563,1.23,838,0.112,0.6,1313.2,1313.7,433.5
103.594,1.26,881,0.06,0.6,702.2,702.7,231.9
103.625,1.3,913,0.172,0.6,2023.7,2024.3,668.0
103.656,1.36,933,0.178,0.7,2094.6,2095.3,691.5
103.689,1.41,973,0.138,0.7,1623.5,1624.2,536.0
103.719,1.44,1012,0.139,0.8,1642.1,1642.8,542.1
103.75,1.49,1043,0.193,0.8,2269.6,2270.4,749.2
103.781,1.54,1068,0.137,0.9,1617.5,1618.3,534.1
103.813,1.59,1105,0.108,0.9,1272.7,1273.6,420.3
103.844,1.63,1139,0.122,1.0,1439.3,1440.3,475.3
103.876,1.68,1171,0.158,1.0,1855.1,1856.1,612.5
103.906,1.73,1200,0.148,1.1,1738.1,1739.2,573.9
103.937,1.77,1232,0.128,1.2,1504.0,1505.2,496.7
103.968,1.82,1264,0.148,1.2,1742.4,1743.6,575.4
104.0,1.86,1297,0.14,1.3,1650.7,1652.0,545.2
104.031,1.91,1327,0.152,1.3,1794.7,1796.0,592.7
104.062,1.96,1361,0.124,1.4,1455.5,1456.9,480.8
104.094,2.0,1392,0.134,1.5,1579.0,1580.5,521.6
104.125,2.05,1425,0.14,1.5,1652.7,1654.2,545.9
104.157,2.1,1456,0.129,1.6,1518.6,1520.2,501.7
104.188,2.14,1490,0.138,1.7,1628.4,1630.1,537.9
104.219,2.19,1521,0.131,1.8,1538.8,1540.6,508.4
104.252,2.23,1552,0.147,1.8,1724.9,1726.7,569.8
104.283,2.28,1588,0.149,1.9,1751.9,1753.8,578.8
104.315,2.33,1625,0.182,2.0,2142.2,2144.2,707.6
104.346,2.38,1661,0.134,2.1,1582.7,1584.8,523.0
104.377,2.43,1702,0.166,2.2,1953.1,1955.2,645.2
104.409,2.48,1740,0.18,2.3,2119.2,2121.4,700.1
104.44,2.54,1783,0.19,2.4,2236.1,2238.5,738.7
104.471,2.6,1822,0.162,2.5,1903.5,1906.0,629.0
104.501,2.66,1861,0.182,2.6,2146.9,2149.5,709.3
104.532,2.72,1899,0.191,2.7,2245.5,2248.2,741.9
104.565,2.78,1945,0.175,2.8,2064.8,2067.7,682.3
104.596,2.84,1993,0.168,3.0,1978.5,1981.5,653.9
104.627,2.9,2038,0.18,3.1,2124.8,2127.9,702.2
104.66,2.97,2087,0.209,3.2,2456.6,2459.9,811.8
104.692,3.04,2137,0.213,3.4,2502.7,2506.1,827.0
104.723,3.1,2185,0.204,3.5,2404.3,2407.9,794.6
104.754,3.17,2236,0.202,3.7,2375.9,2379.6,785.3
104.785,3.23,2289,0.205,3.8,2408.8,2412.6,796.2
104.817,3.31,2349,0.207,4.0,2434.9,2438.9,804.8
104.848,3.38,2410,0.219,4.2,2576.5,2580.7,851.6
104.878,3.46,2468,0.217,4.4,2555.8,2560.2,844.9
104.909,3.53,2526,0.211,4.6,2482.1,2486.7,820.6
104.94,3.61,2585,0.243,4.8,2858.5,2863.3,944.9
104.971,3.69,2652,0.229,5.0,2692.2,2697.2,890.1
105.003,3.77,2715,0.21,5.2,2476.3,2481.5,818.9
105.034,3.85,2786,0.203,5.5,2392.2,2397.7,791.2
105.066,3.93,2854,0.237,5.7,2784.8,2790.4,920.8
105.097,4.01,2931,0.219,5.9,2572.6,2578.5,850.9
105.128,4.08,3004,0.206,6.1,2421.2,2427.3,801.0
105.159,4.16,3089,0.219,6.4,2578.1,2584.5,852.9
105.191,4.23,3169,0.214,6.6,2514.1,2520.7,831.8
105.222,4.31,3248,0.251,6.8,2956.9,2963.8,978.0
105.253,4.41,3325,0.29,7.1,3415.1,3422.2,1129.3
105.285,4.52,3401,0.294,7.5,3460.0,3467.5,1144.3
105.317,4.61,3472,0.277,7.8,3263.4,3271.2,1079.5
105.349,4.72,3550,0.291,8.2,3423.1,3431.3,1132.3
105.38,4.81,3619,0.274,8.5,3226.6,3235.2,1067.6
105.411,4.91,3685,0.268,8.8,3153.7,3162.5,1043.6
105.442,5.01,3753,0.241,9.2,2836.7,2845.9,939.2
105.473,5.09,3808,0.209,9.5,2463.2,2472.8,816.0
105.505,5.18,3864,0.234,9.9,2752.1,2762.0,911.4
105.535,5.26,3897,0.254,10.2,2992.9,3003.1,991.0
105.566,5.35,3908,0.271,10.5,3192.7,3203.3,1057.1
105.598,5.46,3889,0.324,10.9,3808.5,3819.5,1260.4
105.628,5.55,3869,0.252,11.3,2966.7,2978.0,982.7
105.659,5.61,3877,0.128,11.6,1510.4,1522.0,502.3
105.69,5.64,3913,0.005,11.7,61.8,73.5,24.3
105.723,5.67,3955,0.031,11.8,365.4,377.2,124.5
105.756,5.7,3992,0.055,11.9,646.6,658.5,217.3
105.786,5.74,4000,0.122,12.1,1436.2,1448.3,477.9
105.818,5.78,4000,0.066,12.3,772.6,784.9,259.0
105.85,5.81,3998,-0.017,12.4,-205.6,-193.2,-63.8
105.88,5.82,4005,-0.031,12.4,-365.5,-353.1,-116.5
105.912,5.82,4000,-0.057,12.5,-674.6,-662.2,-218.5
105.942,5.82,3999,-0.082,12.5,-967.5,-955.1,-315.2
105.973,5.82,4005,-0.049,12.4,-573.5,-561.0,-185.1
106.004,5.82,4006,-0.074,12.4,-876.1,-863.7,-285.0
106.037,5.65,3992,0.325,11.7,3822.0,3833.7,1265.1
106.067,5.76,3982,0.385,12.2,4527.8,4540.0,1498.2
106.099,5.84,3999,0.082,12.5,962.1,974.6,321.6
106.13,5.85,4017,-0.068,12.6,-803.1,-790.5,-260.9
106.162,5.84,4054,-0.093,12.5,-1094.9,-1082.4,-357.2
106.194,5.85,4086,-0.036,12.6,-424.4,-411.9,-135.9
106.226,5.88,4115,0.066,12.7,773.7,786.4,259.5
106.256,5.92,4138,0.124,12.9,1458.1,1471.0,485.4
106.289,5.97,4170,0.127,13.1,1498.3,1511.4,498.8
106.321,6.03,4216,0.1,13.3,1177.3,1190.6,392.9
106.352,6.07,4262,0.096,13.6,1127.3,1140.8,376.5
106.382,6.13,4304,0.113,13.8,1328.9,1342.7,443.1
106.414,6.19,4347,0.142,14.1,1675.4,1689.5,557.5
106.444,6.25,4383,0.173,14.3,2032.6,2046.9,675.5
106.476,6.31,4418,0.167,14.6,1962.7,1977.3,652.5
106.507,6.38,4457,0.183,15.0,2156.0,2171.0,716.4
106.537,6.44,4497,0.177,15.3,2085.9,2101.2,693.4
106.568,6.5,4540,0.169,15.5,1993.4,2008.9,662.9
106.599,6.56,4594,0.165,15.8,1936.5,1952.3,644.3
106.63,6.62,4640,0.219,16.1,2579.6,2595.7,856.6
106.662,6.69,4681,0.184,16.4,2160.3,2176.7,718.3
106.692,6.75,4720,0.212,16.8,2492.5,2509.3,828.1
106.723,6.81,4756,0.183,17.1,2155.1,2172.2,716.8
106.753,6.87,4793,0.171,17.3,2018.0,2035.3,671.7
106.785,6.92,4832,0.165,17.6,1941.8,1959.4,646.6
106.816,6.98,4868,0.178,17.9,2097.3,2115.2,698.0
106.849,7.03,4913,0.175,18.2,2061.1,2079.2,686.1
106.881,7.08,4962,0.169,18.4,1989.7,2008.1,662.7
106.912,7.14,5022,0.2,18.7,2358.2,2376.9,784.4
106.944,7.21,5083,0.242,19.1,2850.9,2870.0,947.1
106.974,7.29,5152,0.29,19.5,3417.3,3436.9,1134.2
107.006,7.39,5235,0.345,20.1,4064.2,4084.3,1347.8
107.037,7.5,5319,0.391,20.6,4605.1,4625.7,1526.5
107.069,7.62,5423,0.41,21.3,4829.2,4850.6,1600.7
107.1,7.75,5525,0.433,22.1,5095.1,5117.2,1688.7
107.13,7.9,5646,0.467,22.9,5503.0,5525.9,1823.5
107.163,8.04,5763,0.502,23.8,5912.7,5936.5,1959.0
107.193,8.2,5884,0.527,24.7,6200.8,6225.5,2054.4
107.225,8.37,6022,0.571,25.8,6722.1,6747.8,2226.8
107.256,8.54,6156,0.587,26.8,6910.4,6937.2,2289.3
107.287,8.74,6309,0.597,28.0,7027.2,7055.3,2328.2
107.318,8.92,6452,0.613,29.2,7210.6,7239.9,2389.2
107.35,9.12,6613,0.643,30.6,7574.8,7605.4,2509.8
107.383,9.34,6774,0.664,32.0,7814.4,7846.4,2589.3
107.415,9.55,6936,0.653,33.5,7690.7,7724.2,2549.0
107.447,9.75,7085,0.716,35.0,8424.8,8459.8,2791.7
107.479,9.97,7250,0.662,36.6,7797.0,7833.6,2585.1
107.51,10.18,7402,0.695,38.1,8176.8,8214.9,2710.9
107.541,10.38,7555,0.72,39.6,8473.3,8513.0,2809.3
107.572,10.61,7725,0.721,41.4,8490.6,8532.0,2815.6
107.602,10.82,7880,0.707,43.0,8321.6,8364.6,2760.3
107.634,11.03,8034,0.723,44.7,8516.8,8561.6,2825.3
107.665,11.26,8204,0.711,46.6,8368.0,8414.6,2776.8
107.697,11.47,8354,0.708,48.4,8330.6,8379.0,2765.1
107.727,11.7,8518,0.715,50.3,8416.9,8467.2,2794.2
107.759,11.91,8669,0.711,52.1,8372.7,8424.8,2780.2
107.79,12.12,8823,0.701,54.0,8251.4,8305.4,2740.8
107.822,12.35,8996,0.69,56.1,8127.4,8183.5,2700.6
107.855,12.58,9171,0.747,58.2,8788.5,8846.7,2919.4
107.885,12.8,9334,0.731,60.2,8607.3,8667.4,2860.3
107.916,13.01,9497,0.719,62.2,8460.7,8522.8,2812.5
107.947,13.25,9681,0.734,64.5,8643.9,8708.3,2873.8
107.979,13.46,9852,0.739,66.6,8703.0,8769.6,2894.0
108.01,13.7,10044,0.732,69.0,8615.8,8684.8,2866.0
108.042,13.92,10219,0.772,71.3,9083.3,9154.5,3021.0
108.073,14.17,10409,0.746,73.8,8779.0,8852.7,2921.4
108.104,14.39,10581,0.767,76.1,9026.2,9102.3,3003.8
108.135,14.64,10766,0.781,78.7,9189.3,9268.0,3058.5
108.167,14.75,10437,-0.397,79.9,-4669.5,-4589.6,-1514.6
108.197,14.71,10010,-0.094,79.5,-1109.8,-1030.3,-340.0
108.229,14.67,9573,-0.115,79.1,-1355.1,-1276.0,-421.1
108.261,14.64,9204,-0.118,78.8,-1394.3,-1315.5,-434.1
108.291,14.66,8037,0.535,78.9,6299.0,6377.9,2104.7
108.322,14.87,8124,0.715,81.2,8412.3,8493.5,2802.9
108.353,15.09,8172,0.782,83.7,9209.1,9292.8,3066.6
108.383,15.33,8205,0.823,86.3,9689.7,9776.0,3226.1
108.416,15.58,8252,0.745,89.2,8765.0,8854.2,2921.9
108.447,15.79,8316,0.704,91.6,8288.2,8379.8,2765.3
108.478,15.99,8409,0.596,94.0,7018.6,7112.6,2347.2
108.508,16.16,8503,0.577,96.0,6790.5,6886.6,2272.6
108.541,16.35,8611,0.582,98.2,6853.8,6952.0,2294.2
108.571,16.52,8708,0.613,100.3,7217.8,7318.1,2415.0
108.603,16.7,8788,0.592,102.5,6970.4,7072.9,2334.0
108.633,16.87,8827,0.583,104.6,6862.9,6967.6,2299.3
108.665,17.04,8808,0.461,106.7,5425.2,5531.9,1825.5
108.695,17.15,8723,0.297,108.1,3501.0,3609.1,1191.0
108.727,17.19,8571,-0.042,108.6,-488.8,-380.1,-125.4
108.759,17.13,8444,-0.394,107.9,-4638.5,-4530.6,-1495.1
108.791,16.91,8281,-0.906,105.1,-10666.4,-10561.3,-3485.2
108.822,16.57,8080,-1.145,100.9,-13484.8,-13383.9,-4416.7
108.853,16.23,7888,-1.187,96.8,-13978.2,-13881.4,-4580.9
108.886,15.84,7683,-1.214,92.2,-14295.3,-14203.1,-4687.0
108.917,15.48,7504,-1.221,88.0,-14369.3,-14281.3,-4712.8
108.949,15.07,7316,-1.226,83.5,-14428.4,-14344.9,-4733.8
108.981,14.72,7151,-1.196,79.6,-14081.4,-14001.8,-4620.6
109.012,14.35,6974,-1.116,75.6,-13139.0,-13063.4,-4310.9
109.044,14.01,6818,-1.137,72.1,-13381.3,-13309.2,-4392.0
109.075,13.65,6650,-1.113,68.5,-13106.3,-13037.8,-4302.5
109.105,13.32,6500,-1.102,65.2,-12970.0,-12904.7,-4258.6
109.135,13.0,6350,-1.081,62.1,-12720.9,-12658.8,-4177.4
109.167,12.68,6203,-1.077,59.1,-12679.3,-12620.2,-4164.7
109.198,12.34,6042,-1.065,55.9,-12531.6,-12475.7,-4117.0
109.229,12.03,5898,-1.044,53.2,-12285.2,-12232.0,-4036.6
109.26,11.72,5754,-1.038,50.5,-12214.8,-12164.3,-4014.2
109.292,11.38,5596,-1.066,47.6,-12545.0,-12497.4,-4124.1
109.324,11.05,5440,-1.012,44.9,-11916.0,-11871.1,-3917.5
109.355,10.75,5298,-1.013,42.4,-11929.9,-11887.4,-3922.9
109.386,10.45,5158,-1.011,40.1,-11897.9,-11857.8,-3913.1
109.419,10.13,5006,-0.982,37.7,-11555.4,-11517.7,-3800.8
109.45,9.81,4857,-0.941,35.4,-11078.5,-11043.2,-3644.2
109.481,9.53,4724,-0.958,33.4,-11272.4,-11239.1,-3708.9
109.511,9.26,4596,-0.874,31.5,-10285.2,-10253.7,-3383.7
109.543,8.97,4463,-0.889,29.6,-10469.1,-10439.6,-3445.1
109.575,8.72,4352,-0.788,28.0,-9274.4,-9246.4,-3051.3
109.606,8.48,4248,-0.708,26.5,-8333.8,-8307.4,-2741.4
109.639,8.29,4177,-0.245,25.3,-2880.3,-2855.0,-942.2
109.67,8.23,4162,-0.164,24.9,-1936.4,-1911.5,-630.8
109.702,8.22,4173,0.019,24.9,220.4,245.3,80.9
109.733,8.24,4181,0.095,25.0,1115.6,1140.5,376.4
